clusters_unsup_harmony,cell_ID
7,c_1_316_555
6,c_1_316_556
11,c_1_316_558
12,c_1_316_559
7,c_1_316_560
11,c_1_316_563
8,c_1_316_565
11,c_1_316_566
14,c_1_316_567
11,c_1_316_568
12,c_1_316_569
6,c_1_316_57
13,c_1_316_571
7,c_1_316_573
11,c_1_316_575
12,c_1_316_576
13,c_1_316_577
7,c_1_316_578
12,c_1_316_582
4,c_1_316_584
12,c_1_316_587
12,c_1_316_588
4,c_1_316_589
5,c_1_316_59
6,c_1_316_590
11,c_1_316_591
11,c_1_316_592
6,c_1_316_594
4,c_1_316_595
14,c_1_316_596
12,c_1_316_598
14,c_1_316_60
14,c_1_316_600
11,c_1_316_601
7,c_1_316_603
0,c_1_316_604
12,c_1_316_605
7,c_1_316_606
16,c_1_316_607
8,c_1_316_61
4,c_1_316_610
13,c_1_316_611
6,c_1_316_612
13,c_1_316_613
12,c_1_316_614
11,c_1_316_615
0,c_1_316_616
11,c_1_316_618
9,c_1_316_619
6,c_1_316_62
1,c_1_316_620
6,c_1_316_622
4,c_1_316_623
0,c_1_316_624
12,c_1_316_625
7,c_1_316_626
1,c_1_316_628
8,c_1_316_629
7,c_1_316_63
7,c_1_316_630
8,c_1_316_634
8,c_1_316_635
5,c_1_316_636
0,c_1_316_638
0,c_1_316_641
1,c_1_316_642
6,c_1_316_643
8,c_1_316_644
7,c_1_316_646
11,c_1_316_647
3,c_1_316_648
7,c_1_316_649
4,c_1_316_650
6,c_1_316_653
13,c_1_316_654
12,c_1_316_655
7,c_1_316_656
11,c_1_316_657
8,c_1_316_658
9,c_1_316_66
11,c_1_316_660
0,c_1_316_661
11,c_1_316_663
0,c_1_316_664
7,c_1_316_665
4,c_1_316_667
13,c_1_316_668
4,c_1_316_669
6,c_1_316_67
6,c_1_316_671
6,c_1_316_672
6,c_1_316_673
9,c_1_316_674
4,c_1_316_676
11,c_1_316_677
0,c_1_316_679
6,c_1_316_68
0,c_1_316_682
8,c_1_316_684
12,c_1_316_685
0,c_1_316_687
3,c_1_316_689
12,c_1_316_690
4,c_1_316_691
12,c_1_316_692
8,c_1_316_693
4,c_1_316_694
0,c_1_316_695
6,c_1_316_697
12,c_1_316_698
0,c_1_316_699
6,c_1_316_7
12,c_1_316_700
11,c_1_316_702
0,c_1_316_703
4,c_1_316_705
11,c_1_316_706
7,c_1_316_707
6,c_1_316_709
9,c_1_316_71
3,c_1_316_710
7,c_1_316_711
13,c_1_316_712
9,c_1_316_713
0,c_1_316_714
12,c_1_316_715
7,c_1_316_716
6,c_1_316_717
12,c_1_316_718
0,c_1_316_719
7,c_1_316_72
6,c_1_316_720
9,c_1_316_721
7,c_1_316_722
0,c_1_316_723
0,c_1_316_725
6,c_1_316_726
7,c_1_316_727
9,c_1_316_728
6,c_1_316_73
7,c_1_316_730
0,c_1_316_732
11,c_1_316_733
7,c_1_316_734
7,c_1_316_735
6,c_1_316_736
3,c_1_316_738
0,c_1_316_739
6,c_1_316_74
13,c_1_316_740
9,c_1_316_742
6,c_1_316_743
7,c_1_316_744
13,c_1_316_746
9,c_1_316_748
7,c_1_316_749
7,c_1_316_750
13,c_1_316_751
4,c_1_316_752
12,c_1_316_753
13,c_1_316_754
6,c_1_316_755
13,c_1_316_757
13,c_1_316_758
3,c_1_316_759
6,c_1_316_76
0,c_1_316_760
7,c_1_316_761
0,c_1_316_762
13,c_1_316_763
13,c_1_316_764
7,c_1_316_765
13,c_1_316_766
9,c_1_316_767
4,c_1_316_768
12,c_1_316_769
7,c_1_316_770
7,c_1_316_773
4,c_1_316_774
13,c_1_316_775
12,c_1_316_779
0,c_1_316_780
13,c_1_316_783
7,c_1_316_784
5,c_1_316_785
7,c_1_316_786
12,c_1_316_787
11,c_1_316_789
12,c_1_316_79
4,c_1_316_790
1,c_1_316_794
13,c_1_316_795
4,c_1_316_797
0,c_1_316_798
4,c_1_316_8
13,c_1_316_80
13,c_1_316_800
12,c_1_316_801
12,c_1_316_802
13,c_1_316_803
4,c_1_316_804
0,c_1_316_805
13,c_1_316_806
0,c_1_316_807
13,c_1_316_808
1,c_1_316_809
13,c_1_316_81
4,c_1_316_810
13,c_1_316_811
7,c_1_316_814
13,c_1_316_816
13,c_1_316_817
7,c_1_316_818
0,c_1_316_819
12,c_1_316_820
13,c_1_316_821
0,c_1_316_822
6,c_1_316_823
13,c_1_316_824
13,c_1_316_825
13,c_1_316_826
13,c_1_316_828
13,c_1_316_829
6,c_1_316_83
7,c_1_316_830
13,c_1_316_831
1,c_1_316_832
6,c_1_316_833
13,c_1_316_834
4,c_1_316_835
6,c_1_316_836
6,c_1_316_837
6,c_1_316_838
13,c_1_316_839
13,c_1_316_841
0,c_1_316_842
13,c_1_316_843
5,c_1_316_844
14,c_1_316_845
7,c_1_316_849
9,c_1_316_85
0,c_1_316_851
5,c_1_316_853
7,c_1_316_854
12,c_1_316_855
6,c_1_316_856
0,c_1_316_857
8,c_1_316_858
7,c_1_316_859
7,c_1_316_860
3,c_1_316_861
12,c_1_316_863
7,c_1_316_866
13,c_1_316_867
7,c_1_316_868
7,c_1_316_869
9,c_1_316_87
8,c_1_316_870
7,c_1_316_872
7,c_1_316_874
14,c_1_316_875
11,c_1_316_876
7,c_1_316_877
4,c_1_316_879
7,c_1_316_880
13,c_1_316_881
12,c_1_316_882
6,c_1_316_884
0,c_1_316_885
7,c_1_316_886
0,c_1_316_887
0,c_1_316_888
6,c_1_316_89
0,c_1_316_890
7,c_1_316_893
7,c_1_316_894
13,c_1_316_895
7,c_1_316_896
6,c_1_316_897
11,c_1_316_898
1,c_1_316_899
7,c_1_316_90
7,c_1_316_900
0,c_1_316_903
1,c_1_316_904
14,c_1_316_905
14,c_1_316_906
7,c_1_316_908
14,c_1_316_91
7,c_1_316_910
13,c_1_316_911
5,c_1_316_913
6,c_1_316_914
13,c_1_316_915
13,c_1_316_916
7,c_1_316_917
12,c_1_316_918
7,c_1_316_919
0,c_1_316_92
13,c_1_316_920
5,c_1_316_923
13,c_1_316_925
0,c_1_316_926
7,c_1_316_927
14,c_1_316_928
7,c_1_316_929
6,c_1_316_93
7,c_1_316_930
7,c_1_316_933
12,c_1_316_934
13,c_1_316_935
12,c_1_316_937
13,c_1_316_940
13,c_1_316_941
7,c_1_316_942
1,c_1_316_943
11,c_1_316_947
6,c_1_316_948
12,c_1_316_949
7,c_1_316_95
7,c_1_316_950
1,c_1_316_951
6,c_1_316_952
6,c_1_316_953
13,c_1_316_954
7,c_1_316_955
13,c_1_316_956
7,c_1_316_959
7,c_1_316_962
12,c_1_316_963
7,c_1_316_964
9,c_1_316_967
14,c_1_316_968
0,c_1_316_969
7,c_1_316_970
12,c_1_316_975
1,c_1_316_976
7,c_1_316_978
7,c_1_316_98
13,c_1_316_980
13,c_1_316_981
13,c_1_316_984
0,c_1_316_985
7,c_1_316_988
12,c_1_316_989
13,c_1_316_99
9,c_1_316_990
7,c_1_316_991
13,c_1_316_992
7,c_1_316_993
7,c_1_316_994
7,c_1_316_995
13,c_1_316_996
8,c_1_316_998
7,c_1_316_999
3,c_1_326_1015
9,c_1_326_102
3,c_1_326_1035
1,c_1_326_1046
1,c_1_326_1047
0,c_1_326_1051
3,c_1_326_1054
1,c_1_326_1068
0,c_1_326_1069
1,c_1_326_1104
4,c_1_326_1109
1,c_1_326_111
1,c_1_326_1144
0,c_1_326_1159
1,c_1_326_116
2,c_1_326_1160
3,c_1_326_1165
3,c_1_326_1188
4,c_1_326_1192
3,c_1_326_1208
11,c_1_326_1209
3,c_1_326_1227
4,c_1_326_1232
0,c_1_326_1251
4,c_1_326_1263
1,c_1_326_1267
4,c_1_326_1278
4,c_1_326_1292
1,c_1_326_1299
3,c_1_326_1317
0,c_1_326_1325
3,c_1_326_1357
0,c_1_326_1359
0,c_1_326_1367
0,c_1_326_1372
5,c_1_326_1375
3,c_1_326_1385
3,c_1_326_139
1,c_1_326_1433
3,c_1_326_1434
3,c_1_326_1450
3,c_1_326_1452
3,c_1_326_1467
3,c_1_326_1475
3,c_1_326_1478
11,c_1_326_1482
3,c_1_326_1497
4,c_1_326_1505
0,c_1_326_1510
11,c_1_326_1527
12,c_1_326_1556
1,c_1_326_1562
1,c_1_326_1565
0,c_1_326_1568
3,c_1_326_1582
11,c_1_326_1583
0,c_1_326_1588
0,c_1_326_1620
0,c_1_326_1633
3,c_1_326_1638
0,c_1_326_1651
9,c_1_326_1663
0,c_1_326_1676
3,c_1_326_1699
0,c_1_326_1728
4,c_1_326_1730
12,c_1_326_1740
5,c_1_326_1787
5,c_1_326_1824
4,c_1_326_1830
12,c_1_326_1842
0,c_1_326_185
4,c_1_326_1851
15,c_1_326_1868
4,c_1_326_1869
15,c_1_326_1902
15,c_1_326_1922
3,c_1_326_1951
15,c_1_326_1952
11,c_1_326_1962
5,c_1_326_1963
1,c_1_326_197
4,c_1_326_1971
4,c_1_326_1985
3,c_1_326_2003
3,c_1_326_2008
4,c_1_326_2016
4,c_1_326_2027
15,c_1_326_2032
3,c_1_326_2041
3,c_1_326_2057
2,c_1_326_2071
3,c_1_326_2096
15,c_1_326_2127
4,c_1_326_2132
15,c_1_326_2135
15,c_1_326_2161
5,c_1_326_2170
3,c_1_326_2171
4,c_1_326_2172
5,c_1_326_2199
4,c_1_326_2203
3,c_1_326_2216
4,c_1_326_2219
0,c_1_326_223
1,c_1_326_224
4,c_1_326_2243
4,c_1_326_2249
4,c_1_326_2269
15,c_1_326_2270
4,c_1_326_2276
0,c_1_326_228
15,c_1_326_2293
4,c_1_326_2323
0,c_1_326_233
3,c_1_326_2330
4,c_1_326_2341
4,c_1_326_2354
4,c_1_326_2375
15,c_1_326_2379
15,c_1_326_2388
5,c_1_326_2394
4,c_1_326_2408
5,c_1_326_2415
3,c_1_326_2438
5,c_1_326_2454
0,c_1_326_2469
0,c_1_326_2474
1,c_1_326_2491
15,c_1_326_2517
1,c_1_326_2519
4,c_1_326_2543
1,c_1_326_2569
0,c_1_326_2577
0,c_1_326_2578
3,c_1_326_2594
0,c_1_326_2607
0,c_1_326_263
2,c_1_326_2634
0,c_1_326_2654
0,c_1_326_2669
3,c_1_326_2679
0,c_1_326_2680
1,c_1_326_2685
3,c_1_326_2702
3,c_1_326_2749
0,c_1_326_276
0,c_1_326_2761
1,c_1_326_2767
0,c_1_326_2780
0,c_1_326_2800
0,c_1_326_2829
11,c_1_326_2837
11,c_1_326_2877
3,c_1_326_2894
3,c_1_326_2917
3,c_1_326_2920
3,c_1_326_2939
0,c_1_326_296
0,c_1_326_2998
1,c_1_326_3053
1,c_1_326_3056
1,c_1_326_3083
1,c_1_326_3087
0,c_1_326_3126
1,c_1_326_314
0,c_1_326_315
0,c_1_326_3154
0,c_1_326_318
1,c_1_326_3181
0,c_1_326_3187
1,c_1_326_3191
1,c_1_326_321
0,c_1_326_3225
0,c_1_326_3227
0,c_1_326_325
0,c_1_326_3252
4,c_1_326_3256
3,c_1_326_3261
1,c_1_326_3272
2,c_1_326_3302
1,c_1_326_331
3,c_1_326_3336
0,c_1_326_3357
10,c_1_326_3375
10,c_1_326_340
3,c_1_326_3406
2,c_1_326_3409
2,c_1_326_3417
5,c_1_326_3429
0,c_1_326_3488
11,c_1_326_3493
3,c_1_326_3503
2,c_1_326_3529
2,c_1_326_3545
6,c_1_326_3599
0,c_1_326_360
0,c_1_326_361
3,c_1_326_3624
0,c_1_326_3637
1,c_1_326_3664
2,c_1_326_3682
1,c_1_326_379
0,c_1_326_389
0,c_1_326_404
0,c_1_326_41
1,c_1_326_43
8,c_1_326_435
8,c_1_326_450
0,c_1_326_457
0,c_1_326_461
0,c_1_326_484
0,c_1_326_499
1,c_1_326_508
10,c_1_326_511
1,c_1_326_522
0,c_1_326_523
3,c_1_326_531
0,c_1_326_566
0,c_1_326_573
1,c_1_326_630
0,c_1_326_631
1,c_1_326_640
10,c_1_326_644
3,c_1_326_674
3,c_1_326_676
11,c_1_326_677
3,c_1_326_682
3,c_1_326_683
3,c_1_326_695
1,c_1_326_710
0,c_1_326_747
0,c_1_326_761
1,c_1_326_772
4,c_1_326_778
0,c_1_326_785
3,c_1_326_788
2,c_1_326_793
11,c_1_326_798
0,c_1_326_809
1,c_1_326_815
0,c_1_326_821
4,c_1_326_826
3,c_1_326_838
1,c_1_326_851
1,c_1_326_856
0,c_1_326_861
0,c_1_326_867
3,c_1_326_868
3,c_1_326_883
3,c_1_326_884
4,c_1_326_898
1,c_1_326_902
0,c_1_326_909
4,c_1_326_921
5,c_1_326_935
4,c_1_326_939
0,c_1_326_94
0,c_1_326_944
3,c_1_326_949
4,c_1_326_959
4,c_1_326_961
5,c_1_326_974
3,c_1_326_986
3,c_1_326_996
2,c_1_327_1
8,c_1_327_1000
5,c_1_327_1005
4,c_1_327_1008
4,c_1_327_101
6,c_1_327_1010
4,c_1_327_1014
4,c_1_327_1015
6,c_1_327_1016
0,c_1_327_1018
3,c_1_327_1019
3,c_1_327_1021
4,c_1_327_1022
16,c_1_327_1023
4,c_1_327_1026
5,c_1_327_1029
5,c_1_327_103
5,c_1_327_1030
8,c_1_327_1031
5,c_1_327_1032
4,c_1_327_1033
5,c_1_327_1034
16,c_1_327_1035
4,c_1_327_1036
0,c_1_327_1037
1,c_1_327_1038
5,c_1_327_1039
8,c_1_327_104
3,c_1_327_1041
0,c_1_327_1043
4,c_1_327_1049
0,c_1_327_105
1,c_1_327_1052
9,c_1_327_1053
1,c_1_327_1054
5,c_1_327_1056
4,c_1_327_1057
16,c_1_327_1058
4,c_1_327_1059
4,c_1_327_1060
8,c_1_327_1061
0,c_1_327_1062
0,c_1_327_1065
1,c_1_327_1067
3,c_1_327_1068
8,c_1_327_107
2,c_1_327_1071
4,c_1_327_1072
0,c_1_327_1073
4,c_1_327_1074
1,c_1_327_1075
4,c_1_327_1077
4,c_1_327_1078
0,c_1_327_1079
4,c_1_327_1080
6,c_1_327_1084
3,c_1_327_1086
0,c_1_327_1090
8,c_1_327_1091
5,c_1_327_1092
0,c_1_327_1093
0,c_1_327_1095
3,c_1_327_1096
16,c_1_327_1099
2,c_1_327_11
5,c_1_327_1100
8,c_1_327_1101
4,c_1_327_1102
3,c_1_327_1104
3,c_1_327_1105
1,c_1_327_1106
16,c_1_327_1107
12,c_1_327_1108
5,c_1_327_1109
16,c_1_327_1110
1,c_1_327_1111
3,c_1_327_1112
15,c_1_327_1114
4,c_1_327_1115
4,c_1_327_1118
1,c_1_327_1121
0,c_1_327_1122
11,c_1_327_1126
1,c_1_327_1129
0,c_1_327_1130
16,c_1_327_1133
5,c_1_327_1135
0,c_1_327_1136
4,c_1_327_1137
2,c_1_327_114
5,c_1_327_1140
9,c_1_327_1141
0,c_1_327_1146
16,c_1_327_1148
8,c_1_327_1149
1,c_1_327_115
0,c_1_327_1150
0,c_1_327_1151
3,c_1_327_1152
3,c_1_327_1153
16,c_1_327_1155
11,c_1_327_1156
3,c_1_327_1157
15,c_1_327_1158
4,c_1_327_116
1,c_1_327_1160
3,c_1_327_1161
3,c_1_327_1162
8,c_1_327_1164
1,c_1_327_1165
4,c_1_327_1166
10,c_1_327_117
4,c_1_327_1172
3,c_1_327_1173
3,c_1_327_1174
16,c_1_327_1175
1,c_1_327_1177
4,c_1_327_118
16,c_1_327_1181
5,c_1_327_1183
1,c_1_327_1184
4,c_1_327_1186
3,c_1_327_1189
0,c_1_327_1193
3,c_1_327_1194
0,c_1_327_1196
0,c_1_327_1197
1,c_1_327_1198
17,c_1_327_120
8,c_1_327_1200
3,c_1_327_1202
3,c_1_327_1203
1,c_1_327_1205
6,c_1_327_1208
3,c_1_327_1209
2,c_1_327_121
1,c_1_327_1210
11,c_1_327_1211
1,c_1_327_1213
12,c_1_327_1214
0,c_1_327_1215
3,c_1_327_1216
8,c_1_327_1217
2,c_1_327_1218
3,c_1_327_1219
3,c_1_327_1220
12,c_1_327_1225
1,c_1_327_1226
6,c_1_327_1227
3,c_1_327_1228
1,c_1_327_1229
8,c_1_327_123
3,c_1_327_1233
4,c_1_327_1234
1,c_1_327_1235
1,c_1_327_1236
9,c_1_327_1237
8,c_1_327_1238
0,c_1_327_1239
4,c_1_327_1241
8,c_1_327_1242
4,c_1_327_1243
0,c_1_327_1244
1,c_1_327_1245
2,c_1_327_1246
0,c_1_327_1247
3,c_1_327_1248
4,c_1_327_1249
6,c_1_327_125
0,c_1_327_1251
16,c_1_327_1252
4,c_1_327_1257
8,c_1_327_1258
1,c_1_327_1259
5,c_1_327_126
5,c_1_327_1260
4,c_1_327_1261
3,c_1_327_1262
8,c_1_327_1263
8,c_1_327_1264
3,c_1_327_1265
4,c_1_327_1266
0,c_1_327_1267
4,c_1_327_1269
5,c_1_327_127
1,c_1_327_1270
0,c_1_327_1271
0,c_1_327_1272
4,c_1_327_1276
0,c_1_327_1277
8,c_1_327_1278
1,c_1_327_1279
4,c_1_327_1280
16,c_1_327_1282
8,c_1_327_1283
16,c_1_327_1284
1,c_1_327_1285
0,c_1_327_1286
3,c_1_327_1287
0,c_1_327_1288
3,c_1_327_1289
2,c_1_327_129
3,c_1_327_1291
2,c_1_327_1295
3,c_1_327_1298
6,c_1_327_1299
4,c_1_327_130
8,c_1_327_1300
6,c_1_327_1301
16,c_1_327_1302
1,c_1_327_1311
8,c_1_327_1313
8,c_1_327_1317
0,c_1_327_1319
3,c_1_327_1320
3,c_1_327_1322
3,c_1_327_1323
16,c_1_327_1327
6,c_1_327_1329
3,c_1_327_1330
4,c_1_327_1331
11,c_1_327_1332
3,c_1_327_1334
0,c_1_327_1335
0,c_1_327_1336
4,c_1_327_1338
1,c_1_327_1339
3,c_1_327_1341
0,c_1_327_1342
1,c_1_327_1343
4,c_1_327_1344
5,c_1_327_1345
5,c_1_327_1347
4,c_1_327_1349
8,c_1_327_1352
0,c_1_327_1353
5,c_1_327_1354
0,c_1_327_1356
3,c_1_327_1357
0,c_1_327_1359
1,c_1_327_1361
4,c_1_327_1363
8,c_1_327_1364
3,c_1_327_1366
0,c_1_327_1367
5,c_1_327_1368
0,c_1_327_1369
9,c_1_327_137
16,c_1_327_1370
3,c_1_327_1372
3,c_1_327_1374
0,c_1_327_1375
5,c_1_327_1377
5,c_1_327_1378
0,c_1_327_1379
0,c_1_327_1380
16,c_1_327_1381
3,c_1_327_1382
5,c_1_327_1383
4,c_1_327_1384
8,c_1_327_1385
3,c_1_327_1386
3,c_1_327_1387
3,c_1_327_1388
4,c_1_327_1389
5,c_1_327_139
3,c_1_327_1391
4,c_1_327_1393
1,c_1_327_1394
8,c_1_327_1395
0,c_1_327_1396
11,c_1_327_1398
16,c_1_327_1399
4,c_1_327_1401
5,c_1_327_1403
2,c_1_327_141
3,c_1_327_1410
3,c_1_327_1411
3,c_1_327_1412
3,c_1_327_1413
0,c_1_327_1416
1,c_1_327_1418
12,c_1_327_1419
1,c_1_327_1423
3,c_1_327_1424
8,c_1_327_1425
5,c_1_327_1426
12,c_1_327_1427
3,c_1_327_1428
6,c_1_327_1429
5,c_1_327_143
0,c_1_327_1430
3,c_1_327_1432
6,c_1_327_1433
6,c_1_327_1437
9,c_1_327_144
3,c_1_327_1440
5,c_1_327_1442
3,c_1_327_1445
3,c_1_327_1446
5,c_1_327_145
2,c_1_327_1450
3,c_1_327_1455
12,c_1_327_1457
0,c_1_327_1458
5,c_1_327_1459
9,c_1_327_1460
3,c_1_327_1461
3,c_1_327_1462
3,c_1_327_1463
4,c_1_327_1467
3,c_1_327_1468
15,c_1_327_1470
5,c_1_327_1471
4,c_1_327_1473
3,c_1_327_1474
5,c_1_327_1475
3,c_1_327_1477
4,c_1_327_1478
11,c_1_327_1480
1,c_1_327_1481
5,c_1_327_1482
3,c_1_327_1485
3,c_1_327_1489
3,c_1_327_1490
15,c_1_327_1491
3,c_1_327_1492
15,c_1_327_1493
0,c_1_327_1497
2,c_1_327_15
16,c_1_327_150
1,c_1_327_1501
0,c_1_327_1503
3,c_1_327_1504
4,c_1_327_1505
3,c_1_327_1508
1,c_1_327_151
5,c_1_327_1510
16,c_1_327_1512
3,c_1_327_1515
3,c_1_327_1518
3,c_1_327_1520
1,c_1_327_1522
4,c_1_327_1523
3,c_1_327_1524
3,c_1_327_1529
0,c_1_327_153
0,c_1_327_1530
3,c_1_327_1531
3,c_1_327_1533
4,c_1_327_1534
1,c_1_327_1535
3,c_1_327_1537
3,c_1_327_1538
4,c_1_327_1539
2,c_1_327_154
1,c_1_327_1540
0,c_1_327_1541
4,c_1_327_1542
5,c_1_327_1543
3,c_1_327_1545
4,c_1_327_1546
3,c_1_327_1547
11,c_1_327_1548
15,c_1_327_155
11,c_1_327_1550
0,c_1_327_1558
4,c_1_327_1559
3,c_1_327_1560
0,c_1_327_1561
3,c_1_327_1564
3,c_1_327_1566
1,c_1_327_1567
3,c_1_327_1576
8,c_1_327_1577
4,c_1_327_1578
1,c_1_327_1579
1,c_1_327_158
8,c_1_327_1580
3,c_1_327_1585
3,c_1_327_1586
3,c_1_327_1587
5,c_1_327_1592
0,c_1_327_1594
3,c_1_327_1597
1,c_1_327_1598
1,c_1_327_1599
2,c_1_327_16
3,c_1_327_1602
1,c_1_327_1603
8,c_1_327_1605
5,c_1_327_1606
8,c_1_327_1607
15,c_1_327_1609
8,c_1_327_1614
15,c_1_327_1615
12,c_1_327_1616
15,c_1_327_1617
3,c_1_327_1619
0,c_1_327_1620
0,c_1_327_1621
3,c_1_327_1622
8,c_1_327_1624
3,c_1_327_1625
15,c_1_327_1626
1,c_1_327_1627
3,c_1_327_1628
8,c_1_327_1630
3,c_1_327_1631
0,c_1_327_1632
3,c_1_327_1636
4,c_1_327_1637
8,c_1_327_1639
3,c_1_327_1641
8,c_1_327_1642
4,c_1_327_1643
4,c_1_327_1645
0,c_1_327_1646
1,c_1_327_1647
1,c_1_327_1648
3,c_1_327_1649
3,c_1_327_1650
6,c_1_327_1651
6,c_1_327_1653
8,c_1_327_1655
1,c_1_327_1657
3,c_1_327_1659
2,c_1_327_166
1,c_1_327_1663
2,c_1_327_1664
6,c_1_327_1666
5,c_1_327_1668
3,c_1_327_167
1,c_1_327_1672
1,c_1_327_1674
11,c_1_327_1677
3,c_1_327_1680
3,c_1_327_1682
6,c_1_327_1685
3,c_1_327_1686
3,c_1_327_1687
9,c_1_327_1689
9,c_1_327_169
4,c_1_327_1690
3,c_1_327_1693
4,c_1_327_1694
4,c_1_327_1696
12,c_1_327_1697
11,c_1_327_1699
1,c_1_327_17
1,c_1_327_170
12,c_1_327_1701
12,c_1_327_1702
12,c_1_327_1706
3,c_1_327_1707
4,c_1_327_1712
3,c_1_327_1713
3,c_1_327_1714
4,c_1_327_1715
1,c_1_327_1716
5,c_1_327_1718
5,c_1_327_172
4,c_1_327_1720
3,c_1_327_1721
3,c_1_327_1722
4,c_1_327_1726
4,c_1_327_1729
0,c_1_327_173
16,c_1_327_1730
4,c_1_327_1731
4,c_1_327_1732
1,c_1_327_1733
0,c_1_327_1734
0,c_1_327_1737
4,c_1_327_1739
2,c_1_327_174
4,c_1_327_1740
3,c_1_327_1741
3,c_1_327_1743
5,c_1_327_1745
4,c_1_327_175
11,c_1_327_1750
3,c_1_327_1751
1,c_1_327_1752
16,c_1_327_1753
2,c_1_327_1754
11,c_1_327_1759
12,c_1_327_1761
0,c_1_327_1763
16,c_1_327_1764
12,c_1_327_1767
3,c_1_327_1768
1,c_1_327_1770
11,c_1_327_1772
4,c_1_327_1773
0,c_1_327_1779
5,c_1_327_1781
3,c_1_327_1782
3,c_1_327_1783
3,c_1_327_1788
4,c_1_327_1789
8,c_1_327_179
4,c_1_327_1790
1,c_1_327_1791
5,c_1_327_1792
5,c_1_327_1794
3,c_1_327_1795
3,c_1_327_1796
3,c_1_327_1797
3,c_1_327_1798
6,c_1_327_180
3,c_1_327_1802
3,c_1_327_1805
8,c_1_327_1806
4,c_1_327_1807
5,c_1_327_1810
4,c_1_327_1812
1,c_1_327_1813
4,c_1_327_1814
8,c_1_327_1815
4,c_1_327_1818
4,c_1_327_1819
8,c_1_327_182
4,c_1_327_1820
3,c_1_327_1822
4,c_1_327_1823
8,c_1_327_1825
1,c_1_327_1829
4,c_1_327_183
4,c_1_327_1832
4,c_1_327_1834
4,c_1_327_1835
12,c_1_327_1837
0,c_1_327_1839
3,c_1_327_1840
11,c_1_327_1842
8,c_1_327_1843
2,c_1_327_1844
1,c_1_327_1846
8,c_1_327_1849
2,c_1_327_185
3,c_1_327_1850
2,c_1_327_1851
11,c_1_327_1853
3,c_1_327_1854
8,c_1_327_1857
2,c_1_327_186
12,c_1_327_1860
4,c_1_327_1861
3,c_1_327_1862
8,c_1_327_1863
3,c_1_327_1865
3,c_1_327_1867
3,c_1_327_1869
3,c_1_327_1870
8,c_1_327_1871
3,c_1_327_1873
1,c_1_327_1874
8,c_1_327_1879
2,c_1_327_188
4,c_1_327_1880
3,c_1_327_1881
0,c_1_327_1882
3,c_1_327_1883
4,c_1_327_1885
1,c_1_327_1887
4,c_1_327_1888
8,c_1_327_1889
1,c_1_327_189
3,c_1_327_1891
1,c_1_327_1892
8,c_1_327_1895
15,c_1_327_1897
3,c_1_327_1898
1,c_1_327_190
8,c_1_327_1900
4,c_1_327_1902
0,c_1_327_1903
3,c_1_327_1905
3,c_1_327_1906
8,c_1_327_1907
2,c_1_327_1910
2,c_1_327_1911
8,c_1_327_1912
8,c_1_327_1913
0,c_1_327_1915
1,c_1_327_1916
1,c_1_327_1917
0,c_1_327_1919
10,c_1_327_192
8,c_1_327_1920
4,c_1_327_1921
1,c_1_327_1922
8,c_1_327_1924
1,c_1_327_1925
5,c_1_327_1927
4,c_1_327_1928
2,c_1_327_193
1,c_1_327_1930
2,c_1_327_1931
4,c_1_327_1932
3,c_1_327_1933
0,c_1_327_1935
4,c_1_327_1937
5,c_1_327_1938
0,c_1_327_1939
1,c_1_327_1942
0,c_1_327_1944
5,c_1_327_1945
4,c_1_327_1946
1,c_1_327_1947
0,c_1_327_1948
0,c_1_327_1949
3,c_1_327_195
4,c_1_327_1952
1,c_1_327_1953
5,c_1_327_1954
6,c_1_327_1955
3,c_1_327_1957
4,c_1_327_1958
1,c_1_327_1960
8,c_1_327_1961
4,c_1_327_1968
10,c_1_327_1971
11,c_1_327_1972
11,c_1_327_1974
3,c_1_327_1978
6,c_1_327_198
5,c_1_327_1982
12,c_1_327_1983
1,c_1_327_1984
6,c_1_327_1986
0,c_1_327_1987
3,c_1_327_1988
3,c_1_327_1989
10,c_1_327_1990
1,c_1_327_1991
6,c_1_327_1992
5,c_1_327_1994
2,c_1_327_1995
5,c_1_327_1999
4,c_1_327_20
2,c_1_327_2004
10,c_1_327_2008
2,c_1_327_2010
3,c_1_327_2012
4,c_1_327_202
0,c_1_327_203
4,c_1_327_205
5,c_1_327_206
2,c_1_327_208
5,c_1_327_215
3,c_1_327_216
1,c_1_327_219
3,c_1_327_22
4,c_1_327_221
2,c_1_327_224
1,c_1_327_225
3,c_1_327_226
2,c_1_327_227
4,c_1_327_23
11,c_1_327_233
1,c_1_327_234
4,c_1_327_235
3,c_1_327_240
5,c_1_327_241
9,c_1_327_242
1,c_1_327_243
2,c_1_327_244
2,c_1_327_245
8,c_1_327_246
3,c_1_327_248
8,c_1_327_249
5,c_1_327_25
1,c_1_327_250
3,c_1_327_251
1,c_1_327_253
4,c_1_327_254
2,c_1_327_255
16,c_1_327_257
16,c_1_327_259
2,c_1_327_26
17,c_1_327_260
4,c_1_327_263
3,c_1_327_264
1,c_1_327_266
2,c_1_327_269
8,c_1_327_27
2,c_1_327_271
3,c_1_327_274
2,c_1_327_277
0,c_1_327_279
0,c_1_327_282
5,c_1_327_283
0,c_1_327_285
9,c_1_327_286
0,c_1_327_287
2,c_1_327_288
0,c_1_327_290
0,c_1_327_292
4,c_1_327_293
