cluster,cluster_expr,clusterprime_expr,gene,cluster_prop,clusterprime_prop,ncells,typ,fold_change,fold_change_prop
epithelial,0.108892615362294,0.106105637876549,ADAM10,0.140739263395825,0.0586680448907265,45126,celltype,1.02626606409914,2.39890836072622
epithelial,0.026901373402816,0.106732491332199,ADAM12,0.0390019057749413,0.0604991139988187,45126,celltype,0.252044837209758,0.64466904053674
epithelial,0.125229034452808,0.0668669264234701,ADAM15,0.175109692859992,0.03439161252215,45126,celltype,1.87280979029497,5.09163950213768
epithelial,0.0668505681443098,0.0722863676718576,ADAM17,0.100562868412888,0.0408741878322504,45126,celltype,0.924801872017923,2.46030254657543
epithelial,0.0573022100347559,0.153268675019618,ADAM19,0.0849177857554403,0.0891317188422918,45126,celltype,0.373867719724343,0.952722407448379
epithelial,0.0254371140065463,0.0268953601868903,ADAM22,0.0311793644462173,0.0116804489072652,45126,celltype,0.945780752880387,2.66936354019954
epithelial,0.0329941872606031,0.160785850698209,ADAM28,0.0464698843238931,0.0670112226816303,45126,celltype,0.205205788428064,0.693464205908779
epithelial,0.123206623665867,0.31450595202703,ADAM8,0.151930151132385,0.120835794447726,45126,celltype,0.391746556374481,1.257327365842
epithelial,0.225047615141474,0.111408902443024,ADAM9,0.263351504675797,0.0668635558180744,45126,celltype,2.02001465059371,3.9386404365382
epithelial,0.0450290821731717,0.0645626348941786,ADAMTS17,0.0613172007268537,0.0306556408741878,45126,celltype,0.697448024650429,2.00019307958696
epithelial,0.0211135335932787,0.052696941487512,ADAMTS5,0.0293622301998848,0.0251329001772002,45126,celltype,0.400659563862585,1.1682786305148
epithelial,0.0318608484860954,0.055877017101764,ADAMTS9,0.0444754686876745,0.0284554046072061,45126,celltype,0.570195943496231,1.56298844812108
epithelial,0.194369007422568,0.175999102936033,ADAR,0.235651287506094,0.0874926166568222,45126,celltype,1.10437498930441,2.69338484217936
epithelial,0.0338170067435278,0.0433518697972469,ADCY1,0.0436333820857156,0.0211311281748376,45126,celltype,0.780058781816958,2.06488653727789
epithelial,0.0282869727433691,0.0516156533323255,ADCY2,0.0384922217790187,0.0259007678676905,45126,celltype,0.548030896000569,1.48614210882278
epithelial,0.0798540568423679,0.0909003911104482,ADCY3,0.112640163098879,0.0451860602480803,45126,celltype,0.878478693731268,2.49280779250198
epithelial,0.0324267505068972,0.0573133732115491,ADCY5,0.0437441829543944,0.025989367985824,45126,celltype,0.565779829206823,1.68315685776795
epithelial,0.0558723488847239,0.109861261683273,ADCY7,0.0831671320303151,0.055404607206143,45126,celltype,0.508571884471913,1.50108693525931
epithelial,0.0269379711673896,0.0425082295659214,ADCY8,0.0356113991933697,0.0192114589486119,45126,celltype,0.633711905729088,1.85365407638355
